#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_004350.2	1284428	1285645	-	1028609	-	SMU_1344c	NP_721711.1	405	-	malonyl CoA-ACP transacylase
chr	NC_004350.2	1285660	1287561	-	1028607	-	SMU_1345c	NP_721712.1	633	-	peptide synthetase
chr	NC_004350.2	1287573	1288292	-	1028599	bacT	SMU_1346	NP_721713.1	239	-	thioesterase
chr	NC_004350.2	1288285	1290627	-	1028616	-	SMU_1347c	NP_721714.1	780	-	permease
chr	NC_004350.2	1290632	1291333	-	1028614	-	SMU_1348c	NP_721715.1	233	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1291686	1292261	+	1028613	-	SMU_1349	NP_721716.1	191	-	hypothetical protein SMU_1349
chr	NC_004350.2	1292444	1292812	+	1028612	-	SMU_1351	NP_721717.1	122	-	transposase fragment
chr	NC_004350.2	1292790	1293113	+	1028621	-	SMU_1352	NP_721718.1	107	-	transposase
chr	NC_004350.2	1293138	1293293	+	1028619	-	SMU_1353	NP_721719.1	51	-	transposase
chr	NC_004350.2	1293679	1293939	-	1028618	-	SMU_1354c	NP_721720.1	86	-	transposase fragment
chr	NC_004350.2	1293954	1294247	-	1028617	-	SMU_1355c	NP_721721.1	97	-	transposase fregment
chr	NC_004350.2	1294262	1294552	-	1028625	-	SMU_1356c	NP_721722.1	96	-	transposase fragment
chr	NC_004350.2	1294643	1294879	+	1028624	-	SMU_1357	NP_721723.1	78	-	transposase fragment
chr	NC_004350.2	1294890	1294991	+	1028622	-	SMU_1358	NP_721724.1	33	-	transposase fragment
chr	NC_004350.2	1295127	1295237	+	1028629	-	SMU_1359	NP_721725.1	36	-	hypothetical protein SMU_1359
chr	NC_004350.2	1295272	1295400	-	1028628	-	SMU_1360c	NP_721726.1	42	-	hypothetical protein SMU_1360c
chr	NC_004350.2	1295378	1295959	-	1028627	-	SMU_1361c	NP_721727.1	193	-	TetR family transcriptional regulator
chr	NC_004350.2	1296600	1296881	-	1028631	-	SMU_1363c	NP_721728.1	93	-	transposase
chr	NC_004350.2	1297315	1299660	-	1028633	-	SMU_1365c	NP_721729.1	781	-	permease
chr	NC_004350.2	1299662	1300363	-	1029519	-	SMU_1366c	NP_721730.1	233	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1300376	1300975	-	1028635	-	SMU_1367c	NP_721731.1	199	-	hypothetical protein SMU_1367c
chr	NC_004350.2	1301468	1301587	+	1028634	-	SMU_1368	NP_721732.1	39	-	hypothetical protein SMU_1368
chr	NC_004350.2	1301828	1301950	+	1028632	-	SMU_1369	NP_721733.1	40	-	hypothetical protein SMU_1369
chr	NC_004350.2	1302181	1302798	-	1028639	-	SMU_1370c	NP_721734.1	205	-	transposase, IS150-like
chr	NC_004350.2	1303560	1303802	-	1028638	-	SMU_1372c	NP_721735.1	80	-	hypothetical protein SMU_1372c
chr	NC_004350.2	1303978	1304160	-	1028636	-	SMU_1373c	NP_721736.1	60	-	hypothetical protein SMU_1373c
chr	NC_004350.2	1304544	1304747	+	1028642	-	SMU_1374	NP_721737.1	67	-	hypothetical protein SMU_1374
chr	NC_004350.2	1305078	1305683	-	1028641	-	SMU_1375c	NP_721738.1	201	-	hypothetical protein SMU_1375c
chr	NC_004350.2	1305801	1306586	-	1028640	-	SMU_1377c	NP_721739.1	261	-	hypothetical protein SMU_1377c
chr	NC_004350.2	1306651	1307187	+	1028645	-	SMU_1378	NP_721740.1	178	-	hypothetical protein SMU_1378
chr	NC_004350.2	1307343	1307861	+	1028644	-	SMU_1379	NP_721741.1	172	-	hypothetical protein SMU_1379
chr	NC_004350.2	1308800	1309390	-	1028650	leuD	SMU_1381	NP_721742.1	196	-	isopropylmalate isomerase small subunit
chr	NC_004350.2	1309392	1310777	-	1028647	leuC	SMU_1382	NP_721743.1	461	-	isopropylmalate isomerase large subunit
chr	NC_004350.2	1310903	1311937	-	1028652	leuB	SMU_1383	NP_721744.1	344	-	3-isopropylmalate dehydrogenase
chr	NC_004350.2	1311947	1313512	-	1028649	leuA	SMU_1384	NP_721745.1	521	-	2-isopropylmalate synthase
chr	NC_004350.2	1313838	1314467	-	1028648	urk	SMU_1386	NP_721746.1	209	-	uridine/cytidine kinase
chr	NC_004350.2	1314686	1315666	+	1028655	-	SMU_1387	NP_721747.1	326	-	oxidoreductase
chr	NC_004350.2	1315663	1316745	+	1028654	-	SMU_1388	NP_721748.1	360	-	RNA helicase
chr	NC_004350.2	1316938	1318578	-	1028653	pckA	SMU_1389	NP_721749.1	546	-	hypothetical protein SMU_1389
chr	NC_004350.2	1318897	1319553	+	1028658	-	SMU_1390	NP_721750.1	218	-	hypothetical protein SMU_1390
chr	NC_004350.2	1319618	1320226	-	1028657	-	SMU_1391c	NP_721751.1	202	-	hypothetical protein SMU_1391c
chr	NC_004350.2	1320306	1320782	-	1028656	-	SMU_1392c	NP_721752.1	158	-	acetyltransferase
chr	NC_004350.2	1320861	1321688	-	1028660	-	SMU_1393c	NP_721753.1	275	-	hypothetical protein SMU_1393c
chr	NC_004350.2	1321717	1323552	-	1028704	lepA	SMU_1394	NP_721754.1	611	-	GTP-binding protein LepA
chr	NC_004350.2	1323801	1323929	-	1029414	-	SMU_1395c	NP_721755.1	42	-	hypothetical protein SMU_1395c
chr	NC_004350.2	1324324	1326075	-	1028662	gbpC	SMU_1396	NP_721756.1	583	-	glucan-binding protein GbpC
chr	NC_004350.2	1326284	1326523	-	1028722	-	SMU_1397c	NP_721757.1	79	-	hypothetical protein SMU_1397c
chr	NC_004350.2	1326877	1327731	+	1029351	-	SMU_1398	NP_721758.1	284	-	transcriptional regulator
chr	NC_004350.2	1327999	1328319	+	1028663	-	SMU_1399	NP_721759.1	106	-	hypothetical protein SMU_1399
chr	NC_004350.2	1328400	1328777	-	1029374	-	SMU_1400c	NP_721760.1	125	-	hypothetical protein SMU_1400c
chr	NC_004350.2	1329083	1329655	-	1028098	-	SMU_1402c	NP_721761.1	190	-	hypothetical protein SMU_1402c
chr	NC_004350.2	1329735	1330064	-	1029503	-	SMU_1403c	NP_721762.1	109	-	hypothetical protein SMU_1403c
chr	NC_004350.2	1330076	1330942	-	1028664	-	SMU_1404c	NP_721763.1	288	-	hypothetical protein SMU_1404c
chr	NC_004350.2	1330942	1334979	-	1028661	-	SMU_1405c	NP_721764.1	1345	-	hypothetical protein SMU_1405c
chr	NC_004350.2	1335360	1336226	-	1028659	-	SMU_1406c	NP_721765.1	288	-	hypothetical protein SMU_1406c
chr	NC_004350.2	1336342	1337178	-	1028668	-	SMU_1407c	NP_721766.1	278	-	transposase, ISSmu1
chr	NC_004350.2	1337172	1337690	-	1028665	-	SMU_1408c	NP_721767.1	172	-	hypothetical protein SMU_1408c
chr	NC_004350.2	1337785	1338651	-	1028667	-	SMU_1409c	NP_721768.1	288	-	transcriptional regulator
chr	NC_004350.2	1338776	1340209	+	1028670	-	SMU_1410	NP_721769.1	477	-	reductase
chr	NC_004350.2	1340276	1341451	+	1028672	-	SMU_1411	NP_721770.1	391	-	hypothetical protein SMU_1411
chr	NC_004350.2	1341627	1344155	-	1028693	-	SMU_1412c	NP_721771.1	842	-	ABC transporter membrane protein subunit and ATP-binding protein
chr	NC_004350.2	1344250	1344909	-	1028674	-	SMU_1414c	NP_721772.1	219	-	hypothetical protein SMU_1414c
chr	NC_004350.2	1344899	1345672	-	1028673	-	SMU_1415c	NP_721773.1	257	-	phosphatase
chr	NC_004350.2	1345687	1346304	-	1028669	-	SMU_1416c	NP_721774.1	205	-	mutator protein MutT
chr	NC_004350.2	1346325	1347053	-	1028677	-	SMU_1417c	NP_721775.1	242	-	oleoyl-acyl carrier protein thioesterase
chr	NC_004350.2	1347056	1348198	-	1028676	hemN	SMU_1418	NP_721776.1	380	-	coproporphyrinogen III oxidase
chr	NC_004350.2	1348733	1349329	+	1028675	-	SMU_1419	NP_721777.1	198	-	transcriptional regulator
chr	NC_004350.2	1349326	1349892	+	1028681	-	SMU_1420	NP_721778.1	188	-	oxidoreductase
chr	NC_004350.2	1349952	1351205	-	1028680	pdhC	SMU_1421	NP_721779.1	417	-	branched-chain alpha-keto acid dehydrogenase E2 subunit
chr	NC_004350.2	1351219	1352250	-	1028679	pdhB	SMU_1422	NP_721780.1	343	-	pyruvate dehydrogenase E1 component subunit beta
chr	NC_004350.2	1352263	1353336	-	1028684	pdhA	SMU_1423	NP_721781.1	357	-	pyruvate dehydrogenase, TPP-dependent E1 component alpha-subunit
chr	NC_004350.2	1353362	1354699	-	1028688	pdhD	SMU_1424	NP_721782.1	445	-	dihydrolipoamide dehydrogenase
chr	NC_004350.2	1354928	1357510	-	1028678	clpB	SMU_1425	NP_721783.1	860	-	Clp proteinase, ATP-binding subunit ClpB
chr	NC_004350.2	1357703	1359052	-	1028685	-	SMU_1426c	NP_721784.1	449	-	phosphoglucosamine mutase
chr	NC_004350.2	1359103	1360059	-	1028683	-	SMU_1427c	NP_721785.1	318	-	hypothetical protein SMU_1427c
chr	NC_004350.2	1360052	1360906	-	1028682	-	SMU_1428c	NP_721786.1	284	-	hypothetical protein SMU_1428c
chr	NC_004350.2	1361015	1362358	+	1028689	murC2	SMU_1429	NP_721787.1	447	-	UDP-N-acetylmuramyl tripeptide synthetase MurC
chr	NC_004350.2	1362358	1363146	+	1028687	cobQ	SMU_1430	NP_721788.1	262	-	cobyric acid synthase CobQ
chr	NC_004350.2	1363390	1365303	-	1028686	-	SMU_1431c	NP_721789.1	637	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1365385	1366272	-	1028692	-	SMU_1432c	NP_721790.1	295	-	endoglucanase
chr	NC_004350.2	1366506	1367669	-	1028717	-	SMU_1434c	NP_721791.1	387	-	glycosyltransferase
chr	NC_004350.2	1367788	1367949	-	1028716	-	SMU_1435c	NP_721792.1	53	-	hypothetical protein SMU_1435c
chr	NC_004350.2	1367963	1368751	-	1028694	-	SMU_1436c	NP_721793.1	262	-	hypothetical protein SMU_1436c
chr	NC_004350.2	1368759	1369907	-	1028691	epsC	SMU_1437	NP_721794.1	382	-	UDP-N-acetylglucosamine 2-epimerase
chr	NC_004350.2	1370234	1370932	-	1028690	-	SMU_1438c	NP_721795.1	232	-	Zn-dependent protease
chr	NC_004350.2	1371533	1372084	-	1028696	-	SMU_1442c	NP_721796.1	183	-	hypothetical protein SMU_1442c
chr	NC_004350.2	1372155	1372946	-	1028702	-	SMU_1443c	NP_721797.1	263	-	tributyrin esterase
chr	NC_004350.2	1373434	1375098	-	1028706	-	SMU_1444c	NP_721798.1	554	-	hypothetical protein SMU_1444c
chr	NC_004350.2	1375345	1376103	-	1028697	-	SMU_1445c	NP_721799.1	252	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1376100	1376969	-	1028695	-	SMU_1446c	NP_721800.1	289	-	ABC transporter permease
chr	NC_004350.2	1377080	1378081	-	1028700	-	SMU_1447c	NP_721801.1	333	-	hypothetical protein SMU_1447c
chr	NC_004350.2	1378343	1379992	+	1028699	-	SMU_1449	NP_721802.1	549	-	fibronectin/fibrinogen-binding protein
chr	NC_004350.2	1380297	1381694	+	1028698	-	SMU_1450	NP_721803.1	465	-	amino acid permease
chr	NC_004350.2	1381765	1382481	-	1028705	aldB	SMU_1451	NP_721804.1	238	-	alpha-acetolactate decarboxylase
chr	NC_004350.2	1382495	1384174	-	1028703	alsS	SMU_1452	NP_721805.1	559	-	acetolactate synthase
chr	NC_004350.2	1384307	1385290	-	1028701	-	SMU_1453c	NP_721806.1	327	-	hypothetical protein SMU_1453c
chr	NC_004350.2	1385529	1386698	-	1028707	-	SMU_1454c	NP_721807.1	389	-	hypothetical protein SMU_1454c
chr	NC_004350.2	1386767	1387246	-	1028738	mutX	SMU_1455	NP_721808.1	159	-	mutator protein, pyrophosphohydrolase
chr	NC_004350.2	1387243	1387371	-	1028767	-	SMU_1456c	NP_721809.1	42	-	hypothetical protein SMU_1456c
chr	NC_004350.2	1387541	1388587	-	1028708	rmlB	SMU_1457	NP_721810.1	348	-	dTDP-glucose-4,6-dehydratase
chr	NC_004350.2	1388991	1389164	-	1028508	-	SMU_1459c	NP_721811.1	57	-	hypothetical protein SMU_1459c
chr	NC_004350.2	1389227	1389688	-	1028509	rmlC	SMU_1460	NP_721812.1	153	-	dTDP-4-keto-L-rhamnose reductase
chr	NC_004350.2	1389825	1390694	-	1028711	rmlA	SMU_1461	NP_721813.1	289	-	glucose-1-phosphate thymidylyltransferase
chr	NC_004350.2	1390759	1391862	-	1028710	-	SMU_1462c	NP_721814.1	367	-	oxidoreductase
chr	NC_004350.2	1391889	1392677	-	1028709	-	SMU_1463c	NP_721815.1	262	-	hypothetical protein SMU_1463c
chr	NC_004350.2	1392667	1393365	-	1028713	-	SMU_1464c	NP_721816.1	232	-	hypothetical protein SMU_1464c
chr	NC_004350.2	1393355	1394050	-	1028727	-	SMU_1465c	NP_721817.1	231	-	replication protein DnaD-like
chr	NC_004350.2	1394060	1395004	-	1029515	metA	SMU_1466	NP_721818.1	314	-	homoserine O-succinyltransferase
chr	NC_004350.2	1395108	1395626	-	1028715	apt	SMU_1467	NP_721819.1	172	-	adenine phosphoribosyltransferase
chr	NC_004350.2	1396299	1396931	-	1028714	-	SMU_1470c	NP_721820.1	210	-	hypothetical protein SMU_1470c
chr	NC_004350.2	1397184	1398083	-	1028712	-	SMU_1471c	NP_721821.1	299	-	hypothetical protein SMU_1471c
chr	NC_004350.2	1398203	1400407	-	1028720	recJ	SMU_1472	NP_721822.1	734	-	single-strand DNA-specific exonuclease RecJ
chr	NC_004350.2	1400404	1401168	-	1027955	-	SMU_1473c	NP_721823.1	254	-	oxidoreductase
chr	NC_004350.2	1401165	1402094	-	1029577	-	SMU_1474c	NP_721824.1	309	-	ribonuclease Z
chr	NC_004350.2	1402122	1402757	-	1028723	-	SMU_1475c	NP_721825.1	211	-	hypothetical protein SMU_1475c
chr	NC_004350.2	1402744	1403991	-	1028718	-	SMU_1476c	NP_721826.1	415	-	GTP-binding protein
chr	NC_004350.2	1404180	1405064	-	1028719	miaA	SMU_1477	NP_721827.1	294	-	tRNA delta(2)-isopentenylpyrophosphate transferase
chr	NC_004350.2	1405139	1405315	+	1028724	-	SMU_1479	NP_721828.1	58	-	hypothetical protein SMU_1479
chr	NC_004350.2	1405637	1406278	+	1028725	-	SMU_1480	NP_721829.1	213	-	hypothetical protein SMU_1480
chr	NC_004350.2	1406343	1406969	-	1028721	-	SMU_1482c	NP_721830.1	208	-	hypothetical protein SMU_1482c
chr	NC_004350.2	1406966	1407421	-	1028730	-	SMU_1483c	NP_721831.1	151	-	hypothetical protein SMU_1483c
chr	NC_004350.2	1407505	1408824	-	1028726	-	SMU_1484c	NP_721832.1	439	-	hypothetical protein SMU_1484c
chr	NC_004350.2	1408811	1410514	-	1028728	-	SMU_1485c	NP_721833.1	567	-	endonuclease
chr	NC_004350.2	1410521	1411255	-	1028731	-	SMU_1486c	NP_721834.1	244	-	hypothetical protein SMU_1486c
chr	NC_004350.2	1411476	1412621	+	1028732	-	SMU_1487	NP_721835.1	381	-	hypothetical protein SMU_1487
chr	NC_004350.2	1412816	1413085	-	1028729	-	SMU_1488c	NP_721836.1	89	-	hypothetical protein SMU_1488c
chr	NC_004350.2	1413105	1414001	-	1028735	lacX	SMU_1489	NP_721837.1	298	-	hypothetical protein SMU_1489
chr	NC_004350.2	1414248	1415654	-	1028734	lacG	SMU_1490	NP_721838.1	468	-	6-phospho-beta-galactosidase
chr	NC_004350.2	1415666	1417372	-	1028733	lacE	SMU_1491	NP_721839.1	568	-	PTS system lactose-specific transporter subunit IIBC
chr	NC_004350.2	1417379	1417693	-	1028739	lacF	SMU_1492	NP_721840.1	104	-	PTS system lactose-specific transporter subunit IIA
chr	NC_004350.2	1417709	1418686	-	1028737	lacD	SMU_1493	NP_721841.1	325	-	tagatose 1,6-diphosphate aldolase
chr	NC_004350.2	1418691	1419623	-	1028736	lacC	SMU_1494	NP_721842.1	310	-	tagatose-6-phosphate kinase
chr	NC_004350.2	1419642	1420157	-	1028742	lacB	SMU_1495	NP_721843.1	171	-	galactose-6-phosphate isomerase subunit LacB
chr	NC_004350.2	1420183	1420611	-	1028741	lacA	SMU_1496	NP_721844.1	142	-	galactose-6-phosphate isomerase subunit LacA
chr	NC_004350.2	1420918	1421673	-	1028740	lacR	SMU_1498	NP_721845.1	251	-	lactose repressor
chr	NC_004350.2	1421898	1425536	-	1028745	rexA	SMU_1499	NP_721846.1	1212	-	exonuclease RexA
chr	NC_004350.2	1425526	1428768	-	1028744	rexB	SMU_1500	NP_721847.1	1080	-	exonuclease RexB
chr	NC_004350.2	1429640	1429885	-	1028743	-	SMU_1502c	NP_721848.1	81	-	hypothetical protein SMU_1502c
chr	NC_004350.2	1430060	1430386	-	1028748	-	SMU_1504c	NP_721849.1	108	-	hypothetical protein SMU_1504c
chr	NC_004350.2	1430750	1430869	-	1028747	-	SMU_1505c	NP_721850.1	39	-	hypothetical protein SMU_1505c
chr	NC_004350.2	1431235	1432515	-	1028746	-	SMU_1506c	NP_721851.1	426	-	hypothetical protein SMU_1506c
chr	NC_004350.2	1432512	1432835	-	1028750	-	SMU_1507c	NP_721852.1	107	-	hypothetical protein SMU_1507c
chr	NC_004350.2	1432832	1433947	-	1028751	-	SMU_1508c	NP_721853.1	371	-	coenzyme PQQ synthesis protein
chr	NC_004350.2	1434153	1435010	-	1028749	rgg	SMU_1509	NP_721854.1	285	-	transcriptional regulator
chr	NC_004350.2	1435221	1437626	-	1028754	syfB	SMU_1510	NP_721855.1	801	-	phenylalanyl-tRNA synthetase subunit beta
chr	NC_004350.2	1437640	1438161	-	1028753	-	SMU_1511c	NP_721856.1	173	-	acetyltransferase
chr	NC_004350.2	1438234	1439277	-	1028752	syfA	SMU_1512	NP_721857.1	347	-	phenylalanyl-tRNA synthetase subunit alpha
chr	NC_004350.2	1439718	1443254	-	1028757	smc	SMU_1513	NP_721858.1	1178	-	chromosome segregation ATPase
chr	NC_004350.2	1443254	1443949	-	1028756	rnc	SMU_1514	NP_721859.1	231	-	ribonuclease III
chr	NC_004350.2	1444056	1444859	-	1028755	covX	SMU_1515	NP_721860.1	267	-	hypothetical protein SMU_1515
chr	NC_004350.2	1444856	1446208	-	1028760	covS	SMU_1516	NP_721861.1	450	-	histidine kinase CovS
chr	NC_004350.2	1446201	1446908	-	1028759	covR	SMU_1517	NP_721862.1	235	-	response regulator CovR
chr	NC_004350.2	1447261	1448043	+	1028758	glnQ	SMU_1519	NP_721863.1	260	-	amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	1448040	1448852	+	1028763	-	SMU_1520	NP_721864.1	270	-	ABC transporter glutamine binding protein
chr	NC_004350.2	1448870	1449574	+	1028762	-	SMU_1521	NP_721865.1	234	-	amino acid ABC transporter permease
chr	NC_004350.2	1449589	1450239	+	1028761	glnP	SMU_1522	NP_721866.1	216	-	amino acid ABC transporter integral membrane protein
chr	NC_004350.2	1450307	1451188	-	1028768	endA	SMU_1523	NP_721867.1	293	-	membrane nuclease EndA
chr	NC_004350.2	1451230	1451418	-	1028765	-	SMU_1524c	NP_721868.1	62	-	hypothetical protein SMU_1524c
chr	NC_004350.2	1451421	1452692	-	1028764	murA	SMU_1525	NP_721869.1	423	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NC_004350.2	1452758	1452967	-	1028770	-	SMU_1526c	NP_721870.1	69	-	hypothetical protein SMU_1526c
chr	NC_004350.2	1453264	1453680	-	1028769	atpA	SMU_1527	NP_721871.1	138	-	ATP synthase F0F1 subunit epsilon
chr	NC_004350.2	1453694	1455100	-	1028766	atpB	SMU_1528	NP_721872.1	468	-	ATP synthase F0F1 subunit beta
chr	NC_004350.2	1455126	1456004	-	1028773	atpC	SMU_1529	NP_721873.1	292	-	ATP synthase F0F1 subunit gamma
chr	NC_004350.2	1456023	1457528	-	1028772	atpD	SMU_1530	NP_721874.1	501	-	ATP synthase F0F1 subunit alpha
chr	NC_004350.2	1457544	1458080	-	1028771	atpE	SMU_1531	NP_721875.1	178	-	ATP synthase F0F1 subunit delta
chr	NC_004350.2	1458080	1458577	-	1028776	atpF	SMU_1532	NP_721876.1	165	-	ATP synthase F0F1 subunit B
chr	NC_004350.2	1458595	1459314	-	1028774	atpG	SMU_1533	NP_721877.1	239	-	ATP synthase F0F1 subunit A
chr	NC_004350.2	1459344	1459547	-	1028775	atpH	SMU_1534	NP_721878.1	67	-	ATP synthase F0F1 subunit C
chr	NC_004350.2	1459786	1462182	-	1028779	phsG	SMU_1535	NP_721879.1	798	-	glycogen phosphorylase
chr	NC_004350.2	1462213	1463643	-	1028778	glgA	SMU_1536	NP_721880.1	476	-	glycogen synthase
chr	NC_004350.2	1463640	1464773	-	1028777	glgD	SMU_1537	NP_721881.1	377	-	glycogen biosynthesis protein GlgD
chr	NC_004350.2	1464763	1465908	-	1028782	glgC	SMU_1538	NP_721882.1	381	-	glucose-1-phosphate adenylyltransferase
chr	NC_004350.2	1465928	1467814	-	1028781	glgB	SMU_1539	NP_721883.1	628	-	glycogen branching protein
chr	NC_004350.2	1468031	1470262	-	1028780	pulA	SMU_1541	NP_721884.1	743	-	pullulanase
chr	NC_004350.2	1470361	1471404	-	1028785	-	SMU_1542c	NP_721885.1	347	-	lipid kinase
chr	NC_004350.2	1471417	1473375	-	1028784	dnlJ	SMU_1543	NP_721886.1	652	-	NAD-dependent DNA ligase LigA
chr	NC_004350.2	1473585	1474097	-	1028783	-	SMU_1545c	NP_721887.1	170	-	hypothetical protein SMU_1545c
chr	NC_004350.2	1474220	1474678	+	1028788	-	SMU_1546	NP_721888.1	152	-	hypothetical protein SMU_1546
chr	NC_004350.2	1474761	1475357	-	1028786	-	SMU_1547c	NP_721889.1	198	-	response regulator
chr	NC_004350.2	1475354	1476364	-	1028787	-	SMU_1548c	NP_721890.1	336	-	histidine kinase
chr	NC_004350.2	1476453	1477190	-	1028791	-	SMU_1550c	NP_721891.1	245	-	hypothetical protein SMU_1550c
chr	NC_004350.2	1477187	1478068	-	1028790	-	SMU_1551c	NP_721892.1	293	-	ABC transporter ATP-binding protein
chr	NC_004350.2	1478105	1478470	-	1028789	-	SMU_1552c	NP_721893.1	121	-	hypothetical protein SMU_1552c
chr	NC_004350.2	1478460	1478654	-	1028794	-	SMU_1553c	NP_721894.1	64	-	hypothetical protein SMU_1553c
chr	NC_004350.2	1478663	1478860	-	1028793	-	SMU_1554c	NP_721895.1	65	-	hypothetical protein SMU_1554c
chr	NC_004350.2	1479016	1479948	-	1028792	-	SMU_1555c	NP_721896.1	310	-	hypothetical protein SMU_1555c
chr	NC_004350.2	1479960	1480820	-	1028797	ampM	SMU_1556	NP_721897.1	286	-	methionine aminopeptidase
chr	NC_004350.2	1480838	1482121	-	1028796	-	SMU_1557c	NP_721898.1	427	-	hypothetical protein SMU_1557c
chr	NC_004350.2	1482114	1482668	-	1028795	-	SMU_1558c	NP_721899.1	184	-	acetyltransferase
chr	NC_004350.2	1483157	1483570	+	1028800	-	SMU_1560	NP_721900.1	137	-	hypothetical protein SMU_1560
chr	NC_004350.2	1483658	1484317	-	1028799	trkB	SMU_1561	NP_721901.1	219	-	potassium uptake system protein TrkB
chr	NC_004350.2	1484331	1484984	-	1028798	trk	SMU_1562	NP_721902.1	217	-	potassium uptake protein TrkA
chr	NC_004350.2	1485021	1487813	-	1028803	pacL	SMU_1563	NP_721903.1	930	-	cation-transporting P-type ATPase PacL
chr	NC_004350.2	1488085	1490361	-	1028802	glgP	SMU_1564	NP_721904.1	758	-	glycogen phosphorylase
chr	NC_004350.2	1490333	1491862	-	1028801	malQ	SMU_1565	NP_721905.1	509	-	4-alpha-glucanotransferase
chr	NC_004350.2	1491977	1492996	-	1028807	malR	SMU_1566	NP_721906.1	339	-	maltose operon transcriptional repressor
chr	NC_004350.2	1493243	1494490	+	1028671	malX	SMU_1568	NP_721907.1	415	-	maltose ABC transporter substrate-binding protein
chr	NC_004350.2	1494567	1495928	+	1028615	malF	SMU_1569	NP_721908.1	453	-	maltose ABC transporter permease
chr	NC_004350.2	1495928	1496764	+	1028808	malG	SMU_1570	NP_721909.1	278	-	maltose ABC transporter permease
chr	NC_004350.2	1496789	1497922	+	1028806	-	SMU_1571	NP_721910.1	377	-	MsmK-like ABC transporter ATP-binding protein
chr	NC_004350.2	1498053	1499312	-	1028804	murZ	SMU_1572	NP_721911.1	419	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NC_004350.2	1499456	1500649	-	1028811	metK	SMU_1573	NP_721912.1	397	-	S-adenosylmethionine synthetase
chr	NC_004350.2	1501433	1502491	-	1028810	-	SMU_1574c	NP_721913.1	352	-	hypothetical protein SMU_1574c
chr	NC_004350.2	1502821	1503105	-	1028809	-	SMU_1575c	NP_721914.1	94	-	hypothetical protein SMU_1575c
chr	NC_004350.2	1503086	1505134	-	1028814	-	SMU_1576c	NP_721915.1	682	-	hypothetical protein SMU_1576c
chr	NC_004350.2	1505191	1508940	-	1028813	-	SMU_1577c	NP_721916.1	1249	-	hypothetical protein SMU_1577c
chr	NC_004350.2	1509217	1510152	+	1028812	birA	SMU_1578	NP_721917.1	311	-	bifunctional biotin-
chr	NC_004350.2	1510124	1510324	+	1028816	-	SMU_1579	NP_721918.1	66	-	hypothetical protein SMU_1579
